emb_type,m,n,k,best_C,train_acc,test_acc
skipgram,1,7,7,0.01,0.7073791348600509,0.6908396946564885
SVD,1,7,8,0.01,0.8017492711370262,0.7843137254901961
cbow,1,7,8,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,7,8,0.01,0.6861747243426632,0.6908396946564885
SVD,1,7,9,0.01,0.8017492711370262,0.7843137254901961
cbow,1,7,9,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,7,9,0.01,0.6361323155216285,0.6374045801526718
SVD,1,7,10,0.01,0.8017492711370262,0.7843137254901961
cbow,1,7,10,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,7,10,0.01,0.7052586938083121,0.7404580152671756
SVD,1,8,5,0.01,0.8033573141486811,0.7697841726618705
cbow,1,8,5,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,8,5,0.01,0.7527565733672604,0.7480916030534351
SVD,1,8,6,0.01,0.8033573141486811,0.7697841726618705
cbow,1,8,6,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,8,6,0.01,0.7760814249363868,0.7709923664122137
SVD,1,8,7,0.01,0.8033573141486811,0.7697841726618705
cbow,1,8,7,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,8,7,0.01,0.7968617472434266,0.7786259541984732
SVD,1,8,8,0.01,0.8033573141486811,0.7697841726618705
cbow,1,8,8,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,8,8,0.026366508987303583,0.6157760814249363,0.5992366412213741
SVD,1,8,9,0.01,0.8033573141486811,0.7697841726618705
cbow,1,8,9,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,8,9,0.01,0.7362171331636981,0.7366412213740458
SVD,1,8,10,0.04281332398719394,0.8033573141486811,0.7697841726618705
cbow,1,8,10,0.01,0.8019508057675997,0.7824427480916031
skipgram,1,8,10,0.01,0.7039864291772688,0.648854961832061
SVD,2,2,5,0.01,0.7940821256038647,0.8532608695652174
cbow,2,2,5,0.01,0.8007662835249042,0.7931034482758621
skipgram,2,2,5,0.026366508987303583,0.8007662835249042,0.7931034482758621
SVD,2,2,6,0.01,0.7940821256038647,0.8532608695652174
cbow,2,2,6,0.01,0.8007662835249042,0.7931034482758621
skipgram,2,2,6,3.359818286283781,0.8007662835249042,0.7931034482758621
SVD,2,2,7,0.01,0.7940821256038647,0.8532608695652174
cbow,2,2,7,0.01,0.8007662835249042,0.7931034482758621
skipgram,2,2,7,0.18329807108324356,0.8007662835249042,0.7931034482758621
SVD,2,2,8,0.01,0.7940821256038647,0.8532608695652174
cbow,2,2,8,0.01,0.8007662835249042,0.7931034482758621
skipgram,2,2,8,5.455594781168514,0.8007662835249042,0.7931034482758621
SVD,2,2,9,0.01,0.7940821256038647,0.8532608695652174
cbow,2,2,9,0.01,0.8007662835249042,0.7931034482758621
skipgram,2,2,9,8.858667904100823,0.8007662835249042,0.7931034482758621
SVD,2,2,10,0.01,0.7940821256038647,0.8532608695652174
cbow,2,2,10,0.01,0.7999148573861218,0.7931034482758621
skipgram,2,2,10,0.4832930238571752,0.8007662835249042,0.7931034482758621
SVD,2,3,5,0.01,0.7966573816155988,0.83
cbow,2,3,5,0.01,0.8019508057675997,0.7824427480916031
skipgram,2,3,5,1.2742749857031335,0.8019508057675997,0.7824427480916031
SVD,2,3,6,0.01,0.7966573816155988,0.83
cbow,2,3,6,0.01,0.8019508057675997,0.7824427480916031
skipgram,2,3,6,0.18329807108324356,0.8019508057675997,0.7824427480916031
SVD,2,3,7,0.01,0.7966573816155988,0.83
