emb_type,m,n,k,best_C,train_acc,test_acc,language
skipgram,8,2,5,3.359818286283781,0.6522222222222223,0.64,russian
skipgram,2,2,5,0.0263665089873035,0.7044444444444444,0.72,english
skipgram,3,8,8,0.0263665089873035,0.9833333333333332,1.0,vietnamese
cbow,2,2,5,0.0428133239871939,0.7977777777777778,0.795,german
svd,8,5,6,100.0,0.9738888888888888,0.99,french
