emb_type,m,n,k,best_C,train_acc,test_acc
cbow,1,2,5,0.06951927961775606,0.5005555555555555,0.495
skipgram,1,2,5,0.01,0.5005555555555555,0.495
svd,1,2,5,0.016237767391887217,0.49944444444444447,0.505
cbow,1,2,6,0.01,0.5005555555555555,0.495
skipgram,1,2,6,0.4832930238571752,0.5005555555555555,0.495
svd,1,2,6,0.11288378916846889,0.49944444444444447,0.505
cbow,1,2,7,0.06951927961775606,0.5005555555555555,0.495
skipgram,1,2,7,2.06913808111479,0.5005555555555555,0.495
svd,1,2,7,0.016237767391887217,0.49944444444444447,0.505
cbow,1,2,8,2.06913808111479,0.5005555555555555,0.495
skipgram,1,2,8,2.06913808111479,0.5005555555555555,0.495
svd,1,2,8,0.01,0.49944444444444447,0.505
cbow,1,2,9,0.29763514416313175,0.5005555555555555,0.495
skipgram,1,2,9,0.4832930238571752,0.5005555555555555,0.495
svd,1,2,9,0.4832930238571752,0.49944444444444447,0.505
cbow,1,2,10,0.7847599703514611,0.5005555555555555,0.495
skipgram,1,2,10,2.06913808111479,0.5005555555555555,0.495
svd,1,2,10,0.04281332398719394,0.49944444444444447,0.505
cbow,1,3,5,0.06951927961775606,0.5005555555555555,0.495
skipgram,1,3,5,0.016237767391887217,0.5005555555555555,0.495
svd,1,3,5,0.4832930238571752,0.5,0.505
cbow,1,3,6,5.455594781168514,0.5005555555555555,0.495
skipgram,1,3,6,0.016237767391887217,0.5005555555555555,0.495
svd,1,3,6,0.18329807108324356,0.49944444444444447,0.505
cbow,1,3,7,0.04281332398719394,0.5005555555555555,0.495
skipgram,1,3,7,0.06951927961775606,0.5005555555555555,0.495
svd,1,3,7,5.455594781168514,0.5005555555555555,0.505
cbow,1,3,8,0.29763514416313175,0.5005555555555555,0.495
skipgram,1,3,8,0.18329807108324356,0.5005555555555555,0.495
svd,1,3,8,0.29763514416313175,0.49944444444444447,0.505
cbow,1,3,9,61.584821106602604,0.5005555555555555,0.495
skipgram,1,3,9,0.18329807108324356,0.5005555555555555,0.495
svd,1,3,9,0.026366508987303583,0.49944444444444447,0.505
cbow,1,3,10,0.06951927961775606,0.5005555555555555,0.495
skipgram,1,3,10,1.2742749857031335,0.5005555555555555,0.495
svd,1,3,10,0.01,0.49944444444444447,0.505
cbow,1,4,5,8.858667904100823,0.5005555555555555,0.495
skipgram,1,4,5,0.01,0.5011111111111111,0.495
svd,1,4,5,0.04281332398719394,0.5005555555555555,0.495
cbow,1,4,6,0.29763514416313175,0.5005555555555555,0.495
skipgram,1,4,6,0.016237767391887217,0.5005555555555555,0.495
svd,1,4,6,0.01,0.5005555555555555,0.495
cbow,1,4,7,0.4832930238571752,0.5005555555555555,0.495
skipgram,1,4,7,0.026366508987303583,0.5005555555555555,0.495
svd,1,4,7,0.18329807108324356,0.5005555555555555,0.495
cbow,1,4,8,1.2742749857031335,0.5005555555555555,0.495
skipgram,1,4,8,0.026366508987303583,0.5005555555555555,0.495
svd,1,4,8,0.026366508987303583,0.5005555555555555,0.495
cbow,1,4,9,0.7847599703514611,0.5005555555555555,0.495
skipgram,1,4,9,0.04281332398719394,0.5005555555555555,0.495
svd,1,4,9,0.016237767391887217,0.5005555555555555,0.495
cbow,1,4,10,0.11288378916846889,0.5005555555555555,0.495
skipgram,1,4,10,5.455594781168514,0.5005555555555555,0.495
svd,1,4,10,5.455594781168514,0.5005555555555555,0.495
cbow,1,5,5,0.016237767391887217,0.5005555555555555,0.495
skipgram,1,5,5,0.04281332398719394,0.49777777777777776,0.505
